"50"|"12"|"978-987-1228-28-7"|"224 / Precio: $ ---.-"|"Carlos Gardini"|"<p>&ldquo;He visitado algunas literaturas de Oriente y del Occidente; he compilado una enciclop&eacute;dica antolog&iacute;a de la literatura fant&aacute;stica; he traducido a Kafka, a Melville, a Bloy; no s&eacute; de una labor m&aacute;s extra&ntilde;a que la de Henry James. Los escritores que he enumerado son, desde la primera l&iacute;nea, asombrosos; el universo que proponen sus p&aacute;ginas es casi profesionalmente irreal; James, antes de manifestar lo que es, un habitante resignado e ir&oacute;nico del Infierno, corre el albur de parecer un mero novelista mundano. (...) Al cabo de unas p&aacute;ginas comprendemos que esas deliberadas negligencias enriquecen el libro. Se trata de la voluntaria omisi&oacute;n de una parte de la novela, que nos permite interpretarla de una manera o de otra; ambas premeditadas por el autor, ambas definidas.&rdquo;</p><p><strong>Jorge Luis Borges</strong></p><p>&nbsp;</p><p><strong>Incluye los relatos:</strong> &ldquo;La vida privada&rdquo;, &ldquo;Owen Wingrave&rdquo;, &ldquo;Los amigos de los amigos&rdquo;, &ldquo;Maud-Evelyn&rdquo; y &ldquo;La bestia en la jungla&rdquo;. Selecci&oacute;n de Jaime Rest. Pr&oacute;logo de Carlos Gardini.</p>"|"tapa_050.jpg"|"La vida privada"|"y otros relatos"|"1"|"0"|NULL|NULL|NULL|NULL|"0"|"0"
"51"|"37"|"978-987-1228-30-9"|"256 / Precio: $ ---.-"|NULL|"<p>&ldquo;De Hemingway a Rodolfo Walsh, de Mar&iacute;a Moreno a Leila Guerriero, de Arthur Londres a Jack London, el mejor periodismo siempre mezcl&oacute; la informaci&oacute;n con el relato, los datos con el estilo. La f&oacute;rmula que invent&oacute; Cicco se denomina 'periodismo border', y basta dirigirse a las &uacute;ltimas p&aacute;ginas del libro que recoge sus mejores ejemplos para enterarse de qu&eacute; se trata. Sintetizando mucho pueden citarse sus siete principios: 1) Viva la nota; 2) La t&eacute;cnica serial killer; 3) Cruce al humor; 4) Animalizaci&oacute;n y asesinato del personaje; 5) Sentido de no pertenencia; 6) La simulaci&oacute;n idiota; 7) La mirada en doble sentido y la puesta en escena\". <br /><strong>Elvio Gandolfo, <em>Noticias</em></strong></p>"|"tapa_051.jpg"|"Yo fui un porno star"|"y otras crónicas de lujuria y demencia"|"7"|"0"|NULL|NULL|NULL|NULL|"0"|"0"
"52"|"38"|"978-987-1228-29-5"|"144 / Precio: $ ---.-"|NULL|"<p>En La sombra del sol late una poderosa imaginaci&oacute;n po&eacute;tica que ha sabido conjugar (a la manera de El &aacute;ngel exterminador, de Luis Bu&ntilde;uel) la universalidad del relato mitol&oacute;gico con las pasiones individuales de sus personajes. Hay en esta obra una exploraci&oacute;n estil&iacute;stica, dram&aacute;tica y cosmog&oacute;nica, donde sus criaturas viven al mismo tiempo una representaci&oacute;n teatral y el Apocalipsis, y mueven alternativamente a la compasi&oacute;n y al horror. Mario Gonz&aacute;lez Su&aacute;rez naci&oacute; en M&eacute;xico, y ha ganado numerosos premios, entre ellos el Premio Internacional de relato Emec&eacute;/Zoetrope 2002.</p>"|"tapa_052.jpg"|"La sombra del sol"|NULL|"5"|"0"|NULL|NULL|NULL|NULL|"0"|"0"
"53"|"15"|"978-987-1228-33-1"|"144 / Precio: $ 250.-"|"Silvio Mattoni"|"<p>La persona que se descubre en el abismo no se vale de identidad alguna. No se vale sino de eso, de ser semejante. Semejante a aquel que le responder&aacute;. A todos. Es una limpieza fabulosa que se opera desde que nos atrevemos a hablar, m&aacute;s bien desde que llegamos a hacerlo. Porque desde que llamamos nos volvemos, somos ya semejantes. &iquest;A qui&eacute;n? &iquest;A qu&eacute;? A eso de lo cual no sabemos nada. Y convirti&eacute;ndonos en persona semejante abandonamos el desierto, la sociedad. Escribir es no ser nadie [personne]. \"Muerto\", dec&iacute;a Thomas Mann. Cuando escribimos, cuando llamamos, ya somos semejantes. Int&eacute;ntenlo. Intenten cuando est&aacute;n solos en su habitaci&oacute;n, libres, sin ning&uacute;n control del exterior, llamar o responder por encima del abismo. Mezclarse al v&eacute;rtigo, a la inmensa marea de los llamados. No sabemos gritar ese primer grito, esa primera palabra. Tanto como llamar a Dios. Es imposible. Y se hace. <br /><strong>M. D.</strong></p>"|"tapa_053.jpg"|"El navío Night / Aurelia Steiner"|NULL|"1"|"0"|NULL|NULL|NULL|NULL|"250"|"100"
"54"|"39"|"978-987-1228-32-4"|"288 / Precio: $ 330.-"|"Silvio Mattoni"|"<p>Yves Bonnefoy da cuenta en este libro de sus doce a&ntilde;os de ense&ntilde;anza en el Coll&egrave;ge de France, en la c&aacute;tedra llamada \"Estudios comparados de la funci&oacute;n po&eacute;tica\". Leemos pues ideas, programas, relaciones que se intentaron desarrollar y donde se dejan hilos sueltos que nos har&aacute;n pronunciar t&aacute;citamente una promesa: volver. As&iacute;, cuando se asiste al curso sobre pintura del barroco italiano, pensamos en ver de nuevo esos cuadros de Carracci o de Caravaggio que tan radicalmente fundan un destino de la imagen en Occidente y que no hubi&eacute;semos sabido ver sin la ayuda perspicaz de una disertaci&oacute;n sensible, animada, incansable. Tambi&eacute;n retornan aqu&iacute; nombres cruciales en la obra de Bonnefoy, como Shakespeare, Baudelaire, Mallarm&eacute; y Giacometti.</p><p>&nbsp;</p><p>Se incluyen las siguientes secciones: <em>La presencia y la imagen</em> (Lecci&oacute;n inaugural del viernes 4 de diciembre de 1981); <em>La po&eacute;tica de Giacometti</em> (1981-1982); <em>La po&eacute;tica de Shakespeare: observaciones preliminares</em> (1983-1984); <em>Un soneto, Romeo y Julieta, Julio C&eacute;sar</em> (1984-1985); <em>Hacia Shakespeare: la idea griega de la palabra tr&aacute;gica</em> (1985-1986); <em>Jules Laforgue: Hamlet y el color</em> (1987-1988); <em>El culto de las im&aacute;genes y la pintura italiana</em> (1988-1989); <em>Baudelaire</em> (1990-1991); <em>Los herederos de Baudelaire: la po&eacute;tica de Mallarm&eacute;</em> (1991-1992); <em>La po&eacute;tica de Mallarm&eacute;: algunas observaciones</em> (1992-1993).</p>"|"tapa_054.jpg"|"Lugares y destinos de la imagen"|"Un curso de poética en el Collège de France"|"2"|"0"|NULL|NULL|NULL|NULL|"330"|"95"
"55"|"3"|"978-987-1228-34-8"|"176 / Precio: $ ---.-"|NULL|"<p>&ldquo;Cada paranoico es el monje solitario de un convento en&shy;diablado. No llamando nadie a su portal, el yo patol&oacute;gico se mantiene pl&aacute;cido, sin encenderse en deseos ni crisparse en arre&shy;batos. Nada turba las cepas de sus rec&oacute;nditas fijaciones. Ya&shy;cen amortiguadas, no muertas, en la desidia que provocan los fiascos del sexo y del car&aacute;cter, los fracasos del valor y la cordura. Pero &iexcl;ay! si alguien toca el timbre de sus fobias y man&iacute;as....&rdquo;, nos advierte Juan Filloy en el exordio que abre este libro publicado por el maestro en una edici&oacute;n privada de 1971 y reeditado por primera vez. Haciendo gala de una riqu&iacute;sima utilizaci&oacute;n de la lengua y de un humor rabelaisiano infrecuente en la literatura argentina, Yo, yo y yo est&aacute; compuesto por siete \"monodi&aacute;logos\" desopilantes: Yo y el Arquitecto, Yo y la Madre Patria, Yo y los An&oacute;nimos, Yo y Walt Disney, Yo y el Mundo Subterr&aacute;neo, Yo y los Intrusos y Yo y la Oratoria.</p>"|"tapa_055.jpg"|"Yo, yo y yo (2ª edición)"|"(monodiálogos paranoicos)"|"6"|"0"|NULL|NULL|NULL|NULL|"0"|"0"
"56"|"40"|"978-987-1228-37-9"|"272 / Precio: $ 310.-"|"Ariel Dilon"|"<p>PREMIO NOBEL DE LITERATURA 2008 <br /><br />El camino de J.M.G. Le Cl&eacute;zio va de la locura a la escritura, de la escucha de s&iacute; mismo a la del mundo, del torbellino de la palabra al tiempo del relato. <em>El atestado</em> hurgaba en las fisuras de la lengua de la tribu y con ello en los fundamentos de la individualidad. Admirador de Lautr&eacute;amont, Artaud, Rimbaud, Michaux, la violenta originalidad de sus primeros libros estaba en sinton&iacute;a con los abordajes del <em>nouveau roman</em>, de Nathalie Sarraute, con los sucesos del mayo franc&eacute;s. Pero en pleno estallido de la revuelta Le Cl&eacute;zio se internaba a solas en la selva, y entraba en contacto con las culturas originarias de M&eacute;xico y Panam&aacute;: comenzaba su radical viraje hacia las cosas. <em>Urania</em> es uno de sus libros que mejor lo sintetizan. El ge&oacute;grafo franc&eacute;s Daniel Sillitoe remonta las fuentes del Tepalcatepec. Descubrimiento de s&iacute; mismo, desencantada visita a los estertores finales del discurso revolucionario en Centroam&eacute;rica, incursi&oacute;n en la vida real de personas reales en una &eacute;poca de multiculturalismo en la que todos son, como el visitante, extranjeros. Entre el viaje de iniciaci&oacute;n y la hu&iacute;da, entre las ilusiones perdidas y el retorno crepuscular, el impulso ut&oacute;pico en s&iacute; mismo preserva su esencial nobleza.</p>"|"tapa_056.jpg"|"Urania"|"(2ª edición)"|"1"|"0"|NULL|NULL|"1"|NULL|"310"|"98"
"57"|"41"|"987-1228-35-5"|"256 / Precio: $ 270.-"|"Fernando Bahr"|"<p>Simulando motivos piadosos, casi infringiendo las leyes del disimulo, la obra de Vanini postula la defensa de un naturalismo radical en el que se identifica a Dios con la Naturaleza, se afirma la eternidad del mundo, se ironiza sobre la inmortalidad del alma y se niega de distintas maneras el libre albedr&iacute;o y la providencia. Los teatrales di&aacute;logos de este libro muestran un hedonismo sensual y despreocupado que incluye algo m&aacute;s que las conversaciones con los amigos o el disfrute sereno de la vida contemplativa.</p>"|"tapa_057.jpg"|"Sobre los maravillosos secretos de la naturaleza"|"Reina y diosa de los mortales"|"3"|"0"|NULL|NULL|NULL|NULL|"270"|"98"
"58"|"42"|"978-987-1228-36-2"|"176 / Precio: $ ---.-"|NULL|"<p>En la obra de Georges Bataille, parece central el efecto que provocaron en &eacute;l las fotograf&iacute;as del <em>suplicio chino</em> &iquest;Qui&eacute;n puede contemplar esas im&aacute;genes sin sentir que \"rompen los ojos\"? No tomar en cuenta la espeluznante fascinaci&oacute;n que sinti&oacute; por ellas es quedar fuera de su obra. Las novelas de Bataille, sus ensayos, sus diarios, su poes&iacute;a, adquieren otros efectos si se reconoce su lazo con el ojo devorante y devorado. &iquest;Acaso el ojo es simplemente un &oacute;rgano orientado hacia la realidad, una ventana del alma? \"Golosina can&iacute;bal\": con ese ox&iacute;moron Bataille nombra al ojo de tal modo que hace patente la dificultad de distinguir qu&eacute; es el objeto, d&oacute;nde est&aacute; el sujeto.&nbsp; &nbsp;&nbsp; <br />&iquest;Cu&aacute;l es entonces la relaci&oacute;n entre Georges Bataille y Jacques Lacan? El hecho de que Jacques Lacan se haya casado con la mujer de Bataille no autoriza a reducir la cuesti&oacute;n a una historieta familiar. Es necesario ahondar en la importancia que tuvo para ambos la imagen del cuerpo trozado, y con ella la producci&oacute;n de ciertos objetos a los que uno dio el nombre de <em>objeto a min&uacute;scula</em> , y el otro <em>parte maldita</em>.</p>"|"tapa_058.jpg"|"Entre Bataille y Lacan"|"Ensayo sobre el ojo, golosina caníbal"|"2"|"0"|NULL|NULL|NULL|"Ediciones Literales"|"0"|"0"
"59"|"43"|"978-987-1228-38-6"|"320 / Precio: 360"|"Ariel Dilon"|"<p>Philippe Sollers es tal vez el mayor provocador vivo de la literatura europea. Pero hay que decir que se toma muy en serio el <em>oficio</em>. Como antes lo hizo con Dante, con Mozart y Sade, en <em>Una vida divina</em> vuelve a investir a Nietzsche de todo su poder revulsivo, y lo hace en el sentido menos obvio, menos historicista y m&aacute;s nietzscheano que pueda caber. Nietzsche vive en la novela de Sollers &ndash;moderna, l&uacute;dica, radical, suntuosa, intempestiva, imp&uacute;dica, irritante, entretenida desde la primera l&iacute;nea hasta el &uacute;ltimo giro&ndash;, contra \"los predicadores de la muerte\", su retorno eterno (eterno porque actual, absoluto) en la &eacute;poca de la hipercomunicaci&oacute;n, la clonaci&oacute;n y la miseria del esp&iacute;ritu y la carne. A la pregunta que el pensador a martillazos se formul&oacute; hace ciento veinte a&ntilde;os, &iquest;c&oacute;mo habr&iacute;a que vivir para pensar realmente hoy?, Sollers responde: \"Monsieur N. [como se lo llama aqu&iacute;] no muere, no se vuelve loco, vive entre nosotros <em>clandestinamente.</em> Y en lo que respecta a las <em>mujeres</em>, yo le presto, <em>novelescamente</em>, una nueva vida, enteramente l&uacute;cida sobre esta cuesti&oacute;n de la sustancia femenina que dice siempre la verdad si se la sabe escuchar\". <br />Sin la menor concesi&oacute;n a los estatutos bienpensantes, \"en las ant&iacute;podas de toda desesperaci&oacute;n y de toda n&aacute;usea\", el autor pone en ejercicio \"una venganza por la felicidad\", como la ha llamado un cr&iacute;tico franc&eacute;s. El <em>s&iacute;</em> absoluto de Nietzsche m&aacute;s all&aacute; del bien y del mal, desde luego, pero tambi&eacute;n m&aacute;s all&aacute; de la muerte y la locura.</p>"|"tapa_59.jpg"|"Una vida divina"|NULL|"1"|"0"|NULL|NULL|NULL|NULL|"360"|"100"
"60"|"44"|"978-987-1228-39-3"|"224 / Precio: $ 330.-"|"Silvio Mattoni"|"<p>&iquest;Existen dos entidades, con la misma dignidad, llamadas hombre y mujer, separadas por el Gran Ca&ntilde;&oacute;n de la diferencia sexual? &iquest;O hay que pensar esa diferencia como algo puramente relativo, situando a cada ser humano en un continuo de m&aacute;s o menos hombre a menos o m&aacute;s mujer? <br />Sigmund Freud estableci&oacute; de qu&eacute; extra&ntilde;a manera la sexualidad determina al ser humano: su pulsi&oacute;n ya no es el instinto sexual heteronormado de los psiquiatras de entonces. Con su sorprendente enunciado \"No hay relaci&oacute;n sexual\" y las f&oacute;rmulas de la sexuaci&oacute;n que lo sostienen, Jacques Lacan intervino en ese embrollo entre l&oacute;gica y sexos inventando un nuevo operador, un notodo, que indica la incompletud de la cosa sexual. <br />Guy Le Gaufey estudia en este libro por qu&eacute; tales f&oacute;rmulas no resultan legibles sino con respecto a coerciones formales propias de la ense&ntilde;anza de Lacan &ndash;sobre todo la invenci&oacute;n de un \"objeto parcial\" sin precedentes en el psicoan&aacute;lisis. De esa misma parcialidad deriva el armaz&oacute;n l&oacute;gico de las f&oacute;rmulas de la sexuaci&oacute;n, es decir, un valor de la proposici&oacute;n particular expl&iacute;citamente dejado de lado por Arist&oacute;teles y toda la tradici&oacute;n l&oacute;gica cl&aacute;sica.</p>"|"tapa_060.jpg"|"El notodo de Lacan"|"Consistencia lógica, consecuencias clínicas"|"2"|"0"|NULL|NULL|NULL|"Ediciones Literales"|"330"|"4"
"61"|"45"|"978-987-1228-41-6"|"128 / Precio: $ 230.-"|NULL|"<p>&ldquo;Contra los discursos patri&oacute;ticos, contra la exaltaci&oacute;n todav&iacute;a vigente de la guerra de Malvinas como gesta y p&eacute;rdida nacional (en las carreteras de Argentina a&uacute;n hay carteles similares a se&ntilde;ales de tr&aacute;fico que rezan &laquo;Malvinas argentinas&raquo;), desde la distancia que brinda su condici&oacute;n extraterritorial, Patricio Pron (Rosario, 1975) ha escrito una obra que -sobre todo- carga contra las mentiras colectivas perpetuadas por la ausencia de esp&iacute;ritu cr&iacute;tico.<br />La propuesta de Pron obliga a reflexionar sobre el estatus de lo literario y de lo generacional en nuestra &eacute;poca. Si tuviera que establecer una cartograf&iacute;a de complicidades con otros textos de este inicio de siglo, pensar&iacute;a en <em>Los Lemmings</em>, de Fabi&aacute;n Casas, uno de los relatos sobre la &uacute;ltima dictadura militar argentina m&aacute;s inteligentes y oblicuos que he le&iacute;do; pero pronto cambiar&iacute;a de registro y me ir&iacute;a a <em>Los rubios</em> (2003), la iconoclasta pel&iacute;cula documental de Albertina Carri sobre los desaparecidos&rdquo;. <br /><strong><em>Diario ABC</em>, Madrid</strong></p>"|"tapa_61.jpg"|"Una puta mierda"|NULL|"8"|"0"|NULL|NULL|NULL|NULL|"230"|"98"
"62"|"25"|"978-987-1228-42-3"|"128 / Precio: $ 200.-"|NULL|"<p>Fernanda Garc&iacute;a Lao, dramaturga, directora de teatro, actriz y una de las escritoras m&aacute;s brillantes de su generaci&oacute;n, despliega toda su originalidad y desfachatez para dar vida a un septeto delirante con el que compone <em>La perfecta otra cosa.</em> A modo de puzzle despiadado e inclasificable, sus protagonistas desfilan al borde del absurdo, creando situaciones ins&oacute;litas de una ferocidad exquisita. El sexo, la iglesia, la familia, la locura, el desborde o el &eacute;xito, son algunos de los ejes a partir de los cuales Garc&iacute;a Lao crea este rompecabezas atrapante.</p>"|"tapa_62.jpg"|"La perfecta otra cosa"|NULL|"8"|"0"|NULL|NULL|NULL|NULL|"200"|"99"
"63"|"11"|"978-987-1228-15-5"|"288 / Precio: ---.-"|NULL|"<p>\"<em>En el se&ntilde;or de los venenos</em>, Symns muestra su lengua b&iacute;fida: por un lado, narra su viaje por los bajos fondos; por otro, cuenta la g&eacute;nesis de los proyectos editoriales m&aacute;s revolucionarios de la segunda mitad del siglo XX en la Argentina. Su ambici&oacute;n y lucidez le permite ponerse a la par de escritores &ldquo;malditos&rdquo; como Bukowski o Burroughs.\"<br /><em><strong>Rolling Stone</strong></em></p><p>&nbsp;</p><p>\"Con una prosa admirable, <em>El se&ntilde;or de los venenos</em> es una vertiginosa cabalgata que a la manera de un Hunter S. Thompson con picard&iacute;a criolla recorre una vida tallada por la droga, los viajes y la marginalidad; un galope hippie, punk, sex&oacute;pata, intelectual y desolado que se relame en historias hacinadas en c&aacute;rceles cariocas y estafas en Europa dentro de un clima de eterno happening toxicol&oacute;gico. Es en los 80 cuando Symns se vuelve protagonista de los s&oacute;tanos de Buenos Aires. Symns cuenta minuciosamente c&oacute;mo conoci&oacute; a Poli, Skay y el Indio Solari. Pese a que la palabra traici&oacute;n atraviesa los cap&iacute;tulos en que cuenta su tensa relaci&oacute;n con la banda (terminaron peleados), la mirada es tierna y nost&aacute;lgica.\"&nbsp;<br /><em><strong>Clar&iacute;n</strong></em></p>"|"tapa_63.jpg"|"El señor de los venenos (Tercera edición)"|NULL|"7"|"0"|NULL|NULL|NULL|NULL|"0"|"0"
"64"|"46"|"978-987-1228-45-4"|"240 / Precio: $ 160.-"|NULL|"<p>El novio es inspector de Catastro y penetra en la intimidad de las casas en horas en que muchas mujeres solas suelen escuchar a Sergio Denis o a Aznavour so&ntilde;ando que todav&iacute;a no han vivido el gran amor. En tiempos en que bastar&iacute;an fotograf&iacute;as a&eacute;reas para descubrir construcciones abusivas, las inspectores tienen en verdad una misi&oacute;n secreta: denunciar a los apestados de enclaustramiento por cuya culpa el pa&iacute;s se encuentra aislado en una rigurosa cuarentena. Pero El novio descuida ese espionaje para dar rienda suelta a un instinto irrefrenable: conseguir el mayor n&uacute;mero de novias posible, sin criterio ni prejuicios respecto de edades, medidas anat&oacute;micas, condiciones sociales o civiles, gracejo o apostura. Meticulosas anotaciones en una libreta le sirven para no confundir a las innumerables novias ni confundir las citas con cada una de ellas y para persistir en las mentiras que se vio obligado a inventar para seducirlas en los pocos minutos de su inspecci&oacute;n. &iquest;Para qu&eacute; las quiere El novio, ya que no busca sexo, sexo expl&iacute;cito por lo menos? &iquest;Ad&oacute;nde puede conducirlo su desenfreno?&shy; Sobre esta base Enrique Butti ha escrito una atrapante y original novela de amor, humor y desasosiego.&shy;</p>"|"tapa_64.jpg"|"El novio"|NULL|"8"|"0"|NULL|NULL|NULL|NULL|"160"|"0"
"65"|"6"|"978-987-1228-43-0"|"96 / Precio: $ 200.-"|"José Amícola"|"<p>Masoch no es un pretexto para hacer psiquiatr&iacute;a o psicoan&aacute;lisis, no es siquiera un personaje particularmente relevante del masoquismo. Y ello porque la obra mantiene a distancia cualquier interpretaci&oacute;n extr&iacute;nseca. M&aacute;s pr&oacute;ximo al m&eacute;dico que al enfermo, el escritor hace un diagn&oacute;stico, pero es el diagn&oacute;stico del mundo; sigue paso a paso la enfermedad, pero es la enfermedad gen&eacute;rica del hombre; eval&uacute;a las posibilidades de una salud, pero es el nacimiento eventual de un hombre nuevo: \"la herencia de Ca&iacute;n\", \"la Marca de Ca&iacute;n\" como obra total. Si los personajes, situaciones y objetos del masoquismo reciben este nombre se debe a que en la obra novelesca de Masoch adquieren una dimensi&oacute;n desconocida, desmedida, que rebasa tanto lo inconsciente como las conciencias. El h&eacute;roe de la novela est&aacute; hinchado de poderes que exceden tanto su alma como su entorno. As&iacute; pues, lo que hay que considerar en Masoch son sus aportaciones al arte de la novela <br /><strong>Gilles Deleuze</strong></p>"|"tapa_065.jpg"|"Don Juan De Kolomea "|NULL|"1"|"0"|NULL|NULL|NULL|NULL|"200"|"100"
"67"|"47"|"978-987-1228-47-8"|"224 / Precio: $ 330.-"|"Diego Tatián"|"<p>Para comprender c&oacute;mo los Antiguos pensaron los or&iacute;genes de la ciudadan&iacute;a democr&aacute;tica, de la que son excluidos los extranjeros y las mujeres, Nicole Loraux analiza algunos de los grandes mitos pol&iacute;ticos de la Atenas cl&aacute;sica. <br />Si la historiadora de la ciudad griega insiste en los \"beneficios\" pol&iacute;ticos que proporciona a los atenienses la idea de ser aut&oacute;ctonos, muestra asimismo que no es posible identificar esos mitos de autocton&iacute;a con una ideolog&iacute;a racista. Esto la lleva a nuestra \"actualidad m&aacute;s candente\", al desenmascarar los discursos que buscan imponer una imagen falsificada de la Atenas cl&aacute;sica para legitimar cierta desconfianza hacia los extranjeros. <br />Los an&aacute;lisis que hace Nicole Loraux en este libro contribuyen a aclarar esas zonas turbias en las que se desencadena el conflicto de los or&iacute;genes.</p>"|"tapa_67.jpg"|"Mito y política en Atenas"|"Nacido de la tierra"|"2"|"0"|NULL|NULL|NULL|NULL|"330"|"92"
"68"|"27"|"978-987-1228-44-7"|"320 / Precio: $ 230.-"|NULL|"<p>En el campo del cine, la Teor&iacute;a del autor desarrollada por <em>Cahiers du Cinema</em> ha sido y sigue siendo respetable si se la aplica a quienes han dejado una clara marca personal en su obra: Erich von Stroheim, Charles Chaplin, Carl T. Dreyer, Ingmar Bergman o Robert Bresson. En cambio la Teor&iacute;a falla si se la aplica a la totalidad del cine, y en especial al cine de Hollywood. Hay as&iacute; pel&iacute;culas que se deben esencialmente a su productor, como fue el caso de David O. Selznick y <em>Lo que el viento se llev&oacute;</em>. La mejor teor&iacute;a para entender la realidad del cine es comprender que toda pel&iacute;cula importante es obra de un equipo, donde resulta fundamental el trabajo del director, el guionista, los actores y el personal t&eacute;cnico, sin olvidar los factores industriales, sociales y pol&iacute;ticos. Entendi&eacute;ndolo de este modo, Homero Alsina Thevenet, despliega su enorme erudici&oacute;n cr&iacute;tica y narra en este libro \"la historia\" o \"las historias\" que permitieron la existencia de 40 pel&iacute;culas fundamentales en la Historia del cine, desde sus or&iacute;genes hasta finales de los a&ntilde;os 80.</p>"|"tapa_068.jpg"|"Historias de películas (edición pocket)"|NULL|"11"|"0"|NULL|NULL|NULL|NULL|"230"|"96"
"69"|"33"|"978-987-1228-48-5"|"128 / Precio: $ 260.-"|"Silvio Mattoni"|"<p>Al negar que sea una psicolog&iacute;a, un arte, una religi&oacute;n, una magia o incluso una ciencia, &iquest;habr&iacute;a dejado Lacan al psicoan&aacute;lisis como flotando en el aire, ya sin saber qu&eacute; es ni d&oacute;nde est&aacute;? Jacques Derrida lo consideraba un discurso inestable e inubicable; pero \"discurso\" tampoco resulta adecuado. <br />Sin embargo, en 1982, en su curso sobre \"la hermen&eacute;utica del sujeto\", Michel Foucault les hac&iacute;a a los psicoanalistas una propuesta efectiva. Se&ntilde;alaba que el psicoan&aacute;lisis no hab&iacute;a sabido pensarse \"en la l&iacute;nea hist&oacute;rica de la existencia de la espiritualidad y de sus exigencias\". Por lo tanto, habr&iacute;a olvidado precisamente lo que es: una experiencia espiritual, mediante la cual, a trav&eacute;s de otro, el sujeto efect&uacute;a sobre s&iacute; mismo las transformaciones necesarias para acceder a su verdad. Solamente Lacan, agregaba Foucault, no habr&iacute;a participado en ese olvido. De all&iacute; se desprenden tres preguntas: &iquest;hay que darle cr&eacute;dito a la genealog&iacute;a del psicoan&aacute;lisis que construye Foucault? &iquest;Qu&eacute; sucede con la espiritualidad en Lacan? &iquest;Y en Freud? <br /><br /><span style=\"color: #ff0000;\"><strong>Fe de erratas:</strong></span> En p&aacute;gina 71 falta lo que aqu&iacute; aparece en negrita:<br />&iexcl;Qu&eacute; rara aventura para el S1, <strong>para el &ldquo;significante amo&rdquo;, como a veces lo llama Lacan! Resulta que ha quedado en vilo, tendido hacia algo inalcanzable, y Lacan buscar&aacute; entonces una soluci&oacute;n por el lado de la topolog&iacute;a. No creo que ya se haya observado que al quedar as&iacute; suspendido el S1 se hac&iacute;a signo, en el sentido en que se dice de alguien que &ldquo;se hace el imb&eacute;cil&rdquo;, e incluso se volv&iacute;a algo similar a un signo ya que se ve&iacute;a capaz de representar algo (el sujeto) para&hellip;, si ya no hay all&iacute; otro significante, posiblemente alguien. Por lo</strong> tanto, no es solamente la diferencia hasta entonces clara y distinta, resuelta, entre el significante y el signo lo que est&aacute; de capa ca&iacute;da y entra en crisis, sino tambi&eacute;n, como consecuencia, la del sujeto. Lacan escrib&iacute;a en &ldquo;Radiofon&iacute;a&rdquo; (1970):</p>"|"tapa_69.jpg"|"El psicoanálisis ¿es un ejercicio espiritual?"|"Respuesta a Michel Foucault"|"2"|"0"|NULL|NULL|NULL|"Ediciones Literales"|"260"|"10"
"70"|"48"|"978-987-1228-49-2"|"352 / Precio: $ 390.-"|NULL|"<p>Esta edici&oacute;n de la correspondencia in&eacute;dita de Gabriela Mistral y Victoria Ocampo revela el pensamiento &iacute;ntimo de dos de las mujeres m&aacute;s influyentes del siglo XX. Sus cartas son el testimonio vivo de una entra&ntilde;able amistad que se prolong&oacute; a lo largo de treinta a&ntilde;os, y registran hechos fundamentales de sus vidas (la relaci&oacute;n sentimental de Victoria con Eduardo Mallea, el suicidio del sobrino de Gabriela, la gestaci&oacute;n del proyecto SUR). Las cartas recorren temas esenciales del siglo (la Guerra Civil espa&ntilde;ola, la Segunda Guerra Mundial, el peronismo) y por ellas desfilan protagonistas de la talla de Virginia Woolf, Miguel de Unamuno, Roger Caillois, Albert Camus o Igor Stravinsky. Como trasfondo, est&aacute; siempre presente la intensidad y la pasi&oacute;n con la que estas dos mujeres enfrentaron las contradicciones culturales, pol&iacute;ticas y de g&eacute;nero en Latinoam&eacute;rica.</p>"|"tapa_070.jpg"|"Esta América nuestra"|"Correspondencia 1926-1956"|"4"|"0"|NULL|NULL|NULL|NULL|"390"|"94"
"71"|"3"|"978-987-1228-50-8"|"160 / Precio: $ 260.-"|NULL|"<p><em>Periplo</em> es una cr&oacute;nica del viaje que Filloy realiz&oacute; en 1930 por la cuenca del Mediterr&aacute;neo, visitando Espa&ntilde;a, Marruecos, Argelia, T&uacute;nez, Egipto, Siria, El L&iacute;bano y Jerusal&eacute;n. El t&iacute;tulo deriva de Ptolomeo, quien hab&iacute;a llamado \"periplo\" (\"viaje en barco\") a los relatos de su traves&iacute;a por el Mediterr&aacute;neo. En esta &oacute;pera prima se esbozan la mayor&iacute;a de las pr&aacute;cticas textuales que Filloy ir&aacute; incorporando al resto de su obra: la cita, el di&aacute;logo a la manera de Plat&oacute;n, las observaciones minuciosas e iluminadoras, la reflexi&oacute;n paradojal, as&iacute; como los juegos de palabras y su obsesi&oacute;n por la etimolog&iacute;a.</p>"|"tapa_071.jpg"|"Periplo"|NULL|"6"|"0"|NULL|NULL|NULL|NULL|"260"|"97"
